file,name
nes_mitokou,水户黄门 - 世界漫游记 (日版)
nes_mitsumegatooruj,三目童子 (日版)
nes_mitsumegatooruc,三眼神童 (中文翻译)
nes_mitsumegatooru,三目童子 (英语翻译)
msx_mitsumgt,三目童子 (日版)
quiz18k,问答18禁 - 小艾克医生诊察室
pce_mizubaku,鸭嘴兽大冒险
mizubaku,鸭嘴兽大冒险 (日版)
ngp_mizuki,水木茂的妖怪照相 (日版)
md_mk5,真人快打 5 - 致命格斗 - 绝对零度
md_mk5a,真人快打 5 - 致命格斗 - 绝对零度 (侵权版)
gg_mlbpa,美国职棒大联盟赛 (美版)
md_mlbpa,美国职棒大联盟赛 (美版)
sg1k_motianda,摩天大楼 (台湾版)
msx_moaihiho,摩艾的秘宝 (日版)
msx_moaihihok,摩艾的秘宝 (韩版)
nes_moaikun,摩艾君 (日版)
gdfs,机动战士高达 终极射击 (日版)
msx_suthir,移动行星斯蒂尔斯 - 来自韦斯特盖特 (日版)
msgundam,机动战士高达
msgundam1,机动战士高达 (日版)
gundamex,机动战士高达格斗战记
msx_gundam,机动战士高达 - 终极射击 (日版)
msx_gundama,"机动战士高达 - 终极射击 (日版, 替换版)"
msx_gundamk,机动战士高达 - 终极射击 (韩版)
md_mevo,默比乌斯进化版 (修改版 版本 3.6)
spec_moderateretribution,适度的报应 (自制)
cv_moduleman,模块人 (自制)
nes_moerotwi,兵蜂 2 - 拯救西那蒙博士! (日版)
fds_moerotwi,兵蜂 - 拯救西那蒙博士 (日版)
nes_moeroproten,#N/A
moegonta,燃烧吧 谷茂 (日版)
sms_moggym100,"莫格大师 (自制, 版本 1.00)"
moguchan,摩古精灵 (盗版?)
mogura,科乐美打地鼠 (日版)
nes_mojontwimul,粪兄弟大智慧 (自制)
msx_mokarima,越野篮球 (日版)
gg_moldoran,魔多里安 - 光与暗之姐妹 (日版)
gg_moldorane,"魔多里安 - 光与暗之姐妹 (英语翻译, 版本 1.1)"
mole,打地鼠
msx_molemol,鼹鼠莫尔 (巴西版)
msx_molemol2,鼹鼠莫尔 2 (日版)
msx_molecman,分子人
momokob,桃子 120% (盗版)
momokoe,桃子 120% (英文文本)
momoko,桃子 120% (日文文本版)
pce_momogdn,桃太郎传说外传第1集
pce_momo2,桃太郎传说 II
pce_momotrbo,桃太郎传说加强版
pce_momoktsg,桃太郎活剧
sg1k_monacogpb,"摩纳哥大奖赛 (日版, 版本 0)"
sg1k_monacogpa,"摩纳哥大奖赛 (日版, 版本 1)"
sg1k_monacogp,"摩纳哥大奖赛 (日版, 版本 2)"
sg1k_monacogpt,摩纳哥大奖赛 (台湾版)
miexchng,金钱益智对决
sms_monica,莫妮卡在龙之城堡 (巴西版)
cv_monkey,猴子学院
msx_monkeyac,猴子学院 (日版)
msx_monkeyacb,"猴子学院 (日版, 替换版 2)"
msx_monkeyacc,"猴子学院 (日版, 替换版 3)"
msx_monkeyaca,"猴子学院 (日版, 替换版)"
spec_monkeyj,猴王 - 金殿之宝 (自制)
mmagic,猴子魔球
monkelf,传教精灵 (复仇精灵韩国盗版)
sms_monopoly,强手棋 (欧版)
sms_monopolyu,强手棋 (美版)
nes_monopoly,大富翁桌棋 (美版)
md_monopoly,强手棋 (美版)
md_monopolyp,"强手棋 (美版, 工程版)"
sms_monopolyp,"强手棋 (美版, 工程版)"
sms_moncrunch,"怪物碾压 (自制, 版本 1.00)"
msx_monsterhunter,魔物猎人 (自制)
nes_monstinmypoc,口袋里的魔鬼 (美版)
mmaulers,怪兽撕裂者 (版本 EAA)
nes_monsterparty,怪物聚会 (美版)
pce_mnstprow,怪物摔角
mslider,妖精魔法宝石 (日版)
nes_monsttrural,疯狂大脚 (美版)
gg_monstwar,"怪兽卡车大战 (欧版, 美版)"
gg_mworld2,怪物世界 II - 龙之陷阱 (日版)
md_mworld4eng,怪物世界 IV (英语翻译 版本 2.2)
md_mworld4s,怪物世界 IV (西班牙语翻译)
md_mworld4,怪物世界 IV (日版)
md_mworld4c,怪物世界 IV (中文翻译)
md_mworld4eng2,"怪物世界 IV (美版, 欧版)(英文,日文)(虚拟游戏平台版)"
md_mworld4f,"怪物世界 IV - WB 6 (修改版, 法语翻译)"
monsterz,怪兽大战争
msx_mnstfair,怪物博览会 (日版)
mstworld,妖怪世界 (超级魔鬼气泡的盗版)
md_monstinc,怪物公司 (俄罗斯版)
msx_montanajohn,蒙大拿·乔和圣殿骑士的宝藏 (自制)
spec_montecarlocasino,蒙特卡洛赌场
cv_montezum,蒙特祖玛的复仇
sms_montezum,巴拿马·乔之蒙特祖玛的复仇 (美版)
sms_montezump,"巴拿马·乔之蒙特祖玛的复仇 (美版, 工程版)"
spec_montrun,逃亡的蒙蒂 (128K)
fds_montyonrunj,大逃亡 (日版)
fds_montyonrun,大逃亡 (英语翻译)
moonaln,小蜜蜂 - 月球异形
moonal2,小蜜蜂 2 - 月球异形 2
moonal2b,小蜜蜂 2 - 月球异形 2 (较旧版)
mooncrs4,月球登陆艇
spec_mooncrst,月球登陆艇 (48K)
mooncrsb,月球登陆艇 (盗版 第 1 套)
mooncrs2,月球登陆艇 (盗版 第 2 套)
mooncrs3,月球登陆艇 (盗版 第 3 套)
mooncrs5,月冠登陆艇 (未授权 第四套)
mooncreg,月球登陆艇 (Electrogame S.A. 西班牙盗版)
mooncrgx,月球登陆艇 (小蜜蜂硬件)
mooncrstg,月球登陆艇 (Gremlin)
mooncrstuk,月球登陆艇 (Nichibutsu 英国版)
mooncrstuku,"月球登陆艇 (Nichibutsu 英国版, 未加密版)"
mooncrstu,"月球登陆艇 (Nichibutsu 美版, 未加密版)"
mooncrstuu,"月球登陆艇 (Nichibutsu 美版, 未加密)"
mooncrst,月球登陆艇 (Nichibutsu)
mooncrsto,"月球登陆艇 (Nichibutsu, 旧修正版 )"
mooncptc,月球登陆艇 (Petaco S.A. 西班牙盗版)
mooncrstso,月球登陆艇 (SegaSA / Sonic)
spec_moocrere,月球登陆艇 - Review (48K)
nes_mooncrystalj,月光宝石 (日版)
nes_mooncrystal,月光宝石 (英语翻译)
mpatrol,月球巡警 
cv_mpatrol,月球巡警
msx_mpatrol,月球巡警 (日版)
msx_mpatrolk,月球巡警 (韩版)
cv_mpatrolp,月球巡警 (工程版)
mpatrolw,月球巡警 (Williams)
moonqsr,月球类星体
mranger,月球游侠 (盗版自 月球巡警)
spec_moonranger,登月者 (自制)
nes_moonranger,月球探索队 (美版)(未授权)
msx_moonridr,月之骑士 (欧版)
mshuttlej2,登月火箭 (日版 第 2 套)
mshuttlej,登月火箭 (日版)
mshuttlea,"登月火箭 (美版, 版本 A)"
mshuttle,登月火箭 (美版? 第 1 套)
mshuttle2,登月火箭 (美版? 第 2 套)
spec_moonstrike,月球撞击
spec_moontorc,月环 (48K)
mooncmw,月球战争 (月球登陆艇盗版)
moonwarp,月冠登陆艇 (工程版 on Frenzy 硬件)
fds_moonballmagic,月球魔法弹珠台 (日版)
cv_moonswpr,月球清道夫
cv_moonswpra,月球清道夫 (替换版)
msx_moonswep,月球清道夫 (日版)
spec_moonwalk,月球漫步者 I (48K)
spec_moonwalk2,月球漫步者 II (48K)
spec_moonwalk3,月球漫步者 III (48K)
moonwar,月球战争
moonwara,月球战争 (较旧版)
msx_mopirang,莫皮护林员 (日版)
msx_mopirangb,"莫皮护林员 (日版, 替换版 2)"
msx_mopirangc,"莫皮护林员 (日版, 替换版 3)"
msx_mopirangd,"莫皮护林员 (日版, 替换版 4)"
msx_mopiranga,"莫皮护林员 (日版, 替换版)"
msx_mopirangk,莫皮护林员 (韩版)
sms_mopirang,莫皮护林员 (韩版)
moremore,更多更多
moremorp,更多更多加强版
quizhuhu,森口博子电视大问答 (版本 2.2J 1995/05/25)
msx_moritaot,森田一夫的黑白棋 (日版)
pce_moritash,PC 森田将棋
msx_mortadelo,傻瓜特工
spec_mortfilemon21,傻瓜特工大冒险 II (第一部分)(西班牙版)
spec_mortfilemon22,傻瓜特工大冒险 II (第二部分)(西班牙版)
msx_mortadelo2,傻瓜特工 II - 街头动物园
sms_mk,"真人快打 (欧版, 巴西版)"
gg_mk,"真人快打 (欧版, 美版, 版本 2.6)"
md_mks,真人快打 (西班牙语翻译)
gg_mkj,"真人快打 (日版, 版本 3.3)"
mknifty666,"真人快打 (Nifty Kombo 666, 修改版)"
mknifty,"真人快打 (Nifty Kombo, 修改版)"
mkprot4,"真人快打 (工程版, 修正版 4.0 07/14/92)"
mkprot8,"真人快打 (工程版, 修正版 8.0 07/21/92)"
mkprot9,"真人快打 (工程版, 修正版 9.0 07/28/92)"
mkrep,真人快打 (Reptile Man 修改版)
mkla1,真人快打 (修正版 1.0 08/09/92)
mkla2,真人快打 (修正版 2.0 08/18/92)
mkla3,真人快打 (修正版 3.0 08/31/92)
mkla4,真人快打 (修正版 4.0 09/28/92)
mkr4,真人快打 (修正版 4.0 T-Unit 02/11/93)
mk,真人快打 (修正版 5.0 T-Unit 03/19/93)
mkyturboe,"真人快打 (加速版 3.0 08/31/92, 修改版)"
mkyturbo,"真人快打 (加速版 3.1 09/09/93, 修改版)"
mktturbo,"真人快打 (高速版 Ninja T-Unit 03/19/93, 修改版)"
md_mka,真人快打 (世界版)
md_mk,"真人快打 (世界版, 版本 1.1)"
mkyawdim,"真人快打 (Yawdim 盗版, 第 1 套)"
mkyawdim2,"真人快打 (Yawdim 盗版, 第 2 套)"
mkyawdim3,"真人快打 (Yawdim 盗版, 第 3 套)"
mkyawdim4,"真人快打 (Yawdim 盗版, 第 4 套)"
sms_mk3,真人快打 3 (巴西版)
gg_mk3,真人快打 3 (欧版)
md_mk3,真人快打 3 (欧版)
mk3p40,真人快打 3 (修正版 1 芯标 p4.0)
mk3r10,真人快打 3 (修正版 1.0)
mk3r20,真人快打 3 (修正版 2.0)
mk3,真人快打 3 (修正版 2.1)
md_mk3u,真人快打 3 (美版)
nes_mortakom3,真人快打 3 - 56 人特别版 (未授权)
md_mk3m,真人快打 3 迷你版 (修改版)
nes_mortalkombat4h,"真人快打 4 (未授权, UMK3)"
nes_mortalkombat4,真人快打 4 (未授权)
sms_mk2,"真人快打 II (欧版, 巴西版)"
mk2r11,真人快打 II (修正版 L1.1)
mk2r14,真人快打 II (修正版 L1.4)
mk2r20,真人快打 II (修正版 L2.0)
mk2r21,真人快打 II (修正版 L2.1)
mk2r30,真人快打 II (修正版 L3.0)
mk2r31e,真人快打 II (修正版 L3.1 (欧版))
mk2,真人快打 II (修正版 L3.1)
mk2r32e,真人快打 II (修正版 L3.2 (欧版))
mk2r42,"真人快打 II (修正版 L4.2, 修改版)"
mk2r91,"真人快打 II (修正版 L9.1, 修改版)"
gg_mk2,真人快打 II (世界版)
md_mk2,真人快打 II (世界版)
md_mk2wu,"真人快打 II (世界版) 无限制版 (修改版, 版本 1.0)"
md_mk2wuec,"真人快打 II 无限制 (版本 1.0, 色彩增强, 修改版)"
md_mk2wus,真人快打 II (西班牙语翻译)
mk2chal,真人快打 II - 挑战赛 (修改版)
mk2p,"真人快打启示录 II 加强版 (测试版 2, 修改版)"
nes_mortakomiispe,真人快打 II 特别版 (未授权)
mk2ute,"真人快打启示录 II 终极锦标赛 (修改版, V5.0.053)"
nes_mortakomiiispe,真人快打 III 特别版 (未授权)
md_mkr,"真人快打启示录 (修改版, 版本 1.0)"
mosaic,镶嵌方块
mosaicf2,马赛克魔术方块 (F2 System)
mosaica,镶嵌方块 (Fuuki)
spec_motopera1,莫特 (第一部分)(128k)
spec_motopera2,莫特 (第二部分)(128k)
spec_motopera3,莫特 (第三部分)(128k)
nes_mother,妈妈 (日版)
nes_mothe25tannedi,母亲 - 25 周年纪念版 (修改版)
spec_motocrosssim,摩托车越野模拟器
pce_motoroad,未来赛车
tg_motoroad,未来赛车
pce_motorod2,未来赛车 II
pce_motorod2a,未来赛车 II (替换版)
nes_motocchaj,摩托越野赛 (日版)
nes_motoccha,摩托越野赛 (英语翻译)
cv_mtcracer,越野摩托
cv_mtcracera,越野摩托 (替换版)
nes_motorcitpat,城市巡警 (美版)
motorace,美国摩托竞速
motos,对撞汽车
mototour,摩托巡回赛 / 极速摩托车 (Tecfri 授权)
nes_mottoabudek,阿部刑警 (日版)
sg1k_hangon2t2,摩托飞车 (台湾版)
mouncrst,月球登陆艇 (Jeutel French Moon Cresta 盗版)
spec_mountainbikesim,山地自行车模拟器
cv_mking,山丘之王
cv_mkinga,山丘之王 (替换版)
nes_mourysenmadj,鬼魅战记 (日版)
nes_mourysenmad,鬼魅战记 (英语翻译)
msgogo,老鼠射击
mouser,捕鼠者
mouserc,捕鼠者 (Cosmos)
msx_mouser,捕鼠者 (日版)
cv_mtrap,捕鼠器
cv_mtrapa,捕鼠器 (替换版)
spec_mousetrap,捕鼠器 (自制)
sg1k_castlet,魔王迷宮 (台湾版)
msx_mrchin,顶碟先生 (日版)
msx_mrchink,顶碟先生 (韩版)
msx_mrcrack,盗贼先生 (自制)
mrdig,钻子先生
msx_mrdo,小丑先生 (日版)
msx_mrdok,小丑先生 (韩版)
cv_mrdo,小丑先生
mrdo,小丑先生
cv_mrdoa,小丑先生 (替换版)
mrdobl,小丑先生 (盗版)
mrdofix,小丑先生 (修复版)
mrdofabr,嘟先生! (Fabremar 盗版)
spec_mrdo,杜先生 (自制)
mrdoy,小丑先生 (工程版)
mrdot,小丑先生 (Taito 授权)
msx_mrdovsun,小丑先生对独角兽 (日版)
cv_docastle,小丑先生的城堡
dowild,小丑先生野外旅行
msx_mrdowild,小丑先生野外旅行 (日版)
msx_mrdowildh,"小丑先生野外旅行 (日版, 修改版?)"
docastle,小丑先生的城堡 (第 1 套)
mrdu,小丑先生
nes_mrgimmick,吉米克! (欧版)
mrgoemon,五右卫门 (日版)
mrheli,直升机大冒险
pce_mrheli,亨利先生大冒险
pce_mrheli1,亨利先生大冒险 (替换版)
mrjong,乔先生 (日版)
mrkicker,足球先生 (F-E1-16-010 PCB)
mrkickera,足球先生 (SEMICOM-003b PCB)
mrkougar,鬼灵精先生
mrkougb,鬼灵精先生 (盗版 第 1 套)
mrkougb2,鬼灵精先生 (盗版 第 2 套)
mrkougar2,鬼灵精先生 (早期版)
mrlo,楼先生!
msx_mrmole,鼹鼠先生 (自制)
md_mrnutz,松鼠鲁兹 (欧版)
md_mrnutzs,松鼠鲁兹 (西班牙语翻译)
md_mrnutz2,松鼠鲁兹 - 疯狂跳跃 (工程版)
nes_mrsplash,水球先生 (自制)
mrtnt,炸药先生
msx_mrwong,翁先生的糊涂洗衣店 (欧版)
donight,小丑先生的恶梦 (Krazy Ivan 修改版)
mspacman,吃豆女精灵
mspacmat,吃豆女精灵攻击
mspacmanbg,吃豆女精灵 ('希腊制造' 盗版)
mspacmanbg2,"吃豆小姐 ('Made in Greece' 盗版, 第 2 套)"
spec_mspacman,吃豆女精灵 (48K)
mspacmbe,"吃豆女精灵 (盗版, 加密版)"
mspacmab,吃豆女精灵 (盗版)
mspacmab2,"吃豆小姐 (盗版, 第 2 套)"
sms_mspacman,"吃豆女精灵 (欧版, 巴西版)"
md_mspacman,"吃豆女精灵 (欧版, 美版)"
md_mspacmans,吃豆女精灵 (西班牙语翻译)
mspacmbmc,吃豆小姐 (Marti Colls 盗版)
md_mspacmanpir,"吃豆女精灵 (侵权版, 取自黄金 10 合 1)"
gg_mspacman,吃豆女精灵 (美版)
nes_mspacmanu,吃豆小姐 (美版)(南梦宫)
nes_mspacman,吃豆小姐 (美版)(Tengen)
mspacmnf,吃豆女精灵 (速度修改版)
msheartb,吃豆女精灵 燃烧心脏
mspacpls,吃豆女精灵加强版
20pacgalr0,吃豆女精灵/大蜜蜂 - 1981年二十周年经典重聚版 (版本 1.00)
20pacgalr1,吃豆女精灵/大蜜蜂 - 1981年二十周年经典重聚版 (版本 1.01)
20pacgalr2,吃豆女精灵/大蜜蜂 - 1981年二十周年经典重聚版 (版本 1.02)
20pacgalr3,吃豆女精灵/大蜜蜂 - 1981年二十周年经典重聚版 (版本 1.03)
20pacgalr4,吃豆女精灵/大蜜蜂 - 1981年二十周年经典重聚版 (版本 1.04)
20pacgal,吃豆女精灵/大蜜蜂 - 1981年二十周年经典重聚版 (版本 1.08)
mschamps,吃豆女精灵冠军超级女孩版
mschamp,吃豆女精灵冠军女孩版
cv_msspacefury,浴血太空女士 (自制)
msx_msxbball,MSX 棒球 (日版)
msx_msxbballa,"MSX 棒球 (日版, 替换版)"
msx_msxbbal2,MSX 棒球 II 国家版 (日版)
msx_msxbasic,MSX 基础语言
msx_msxrugby,MSX 橄榄球 (日版)
msx_msxsoccr,MSX 足球 (日版)
msx_msxsoccra,"MSX 足球 (日版, 替换版)"
msx_msxsoccrk,MSX 足球 (韩版)
msx_sokoban,MSX 仓库番 (日版)
msx_sokobanb,"MSX 仓库番 (日版, 替换版 2)"
msx_sokobana,"MSX 仓库番 (日版, 替换版)"
msx_suptenn,MSX 超级网球 (日版)
msx_unleashed,"猛虎出笼 (自制, 演示版)"
msx_msx,MSX1 System BIOS
rocktrv2,音乐摇滚 (第二部)
chf_muehle,碾机
mugsmash,火线追缉
msx_valis,梦幻战士 (日版)
md_valisj,梦幻战士 (日版)
msx_valisk,梦幻战士 (韩版)
md_muhammad,穆罕默德·阿里重量级拳赛 (欧版)
md_muhammadu,穆罕默德·阿里重量级拳赛 (美版)
md_muhammadup,"穆罕默德·阿里重量级拳赛 (美版, 工程版)"
semibase,无限胜负 (SemiCom 棒球)(韩版)
nmg5,益智五合一 (第 1 套)
nmg5a,益智五合一 (第 2 套)
nmg5e,"益智五合一 (第 3 套, 早期版)"
multchmpk,"冠军合集 (韩版, 较旧版)"
multchmp,冠军合集 (世界版)
multchmpa,"冠军合集 (世界版, 较旧版)"
mchampdx,"冠军合集豪华版 (版本 0106, 06/01/2000)"
mchampdxa,"冠军合集豪华版 (版本 1126, 26/11/1999)"
multi96,多合一游戏 '96 (意大利版)
mltiwars,多元战争 (宇宙战争的盗版)
spec_multidude,混血儿 (自制)
nes_multidude,混血儿 (自制)
cv_multiverse,多宇宙 (自制)
mnchmobl,蒙克移动车 (美版)
spec_mundialfutbol,世界杯足球赛 (西班牙版)(128k)
nes_muppeadv,木偶历险记 - 狂欢夜 (美版)
spec_murraymousesupercop,默里鼠 - 超级警探
nes_musasnoken,六三四之剑 (日版)
mbomberj,肌肉爆弹 (930713 日版)
mbombrdj,肌肉爆弹二重奏 - 热力战士 (931206 日版)
mbombrd,肌肉爆弹二重奏 - 最终之战 (931206 世界版)
md_mushas,武者 - 金属框架超级混合铠甲 (西班牙语翻译)
md_musha,武者 - 金属框架超级混合铠甲 (美版)
md_mushaj,武者阿雷斯特 - 全金属战斗机俄雷诺 (日版)
sg1k_musicj,音乐编辑器 (日版)
musicbal,音乐弹球
cv_musicbox,音乐盒 (演示版)
mustachei,胡须男 (意大利版)
mustache,胡须男 (日版)
alibabab,穆斯塔法与四十大盗 (盗版)
msx_mutanzone,变形区
spec_mutazone,突变区 (西班牙版)(第一部分)(128k)
spec_mutazone2,突变区 (西班牙版)(第二部分)(128k)
mutantf2,异种角斗士 (世界版 EM-2)
mutantf3,异种角斗士 (世界版 版本 EM-3)
mutantf4,异种角斗士 (世界版 版本 EM-4)
mutantf,异种角斗士 (世界版 版本 EM-5)
md_mlfootb,"变异体联盟美式足球赛 (欧版, 美版)"
md_mlfootbj,变异体联盟美式足球赛 (日版)
md_mlhockey,"变异体联盟曲棍球赛 (欧版, 美版)"
msx_mumonty,突变蒙蒂
mnight,突变之夜
mnightj,突变之夜 (日版)
nes_mutanvir,变异细胞 (美版)
mutantwarr,变异战士 (兽王记 Datsu 盗版)
mutnat,外星游龙 - 变异种族 (NGM-014)(NGH-014)
mvpjd,"棒球最佳球员赛 (第 1 套, 日版, FD1094 317-0142 解密版)"
mvpj,"棒球最佳球员赛 (第 1 套, 日版, FD1094 317-0142)"
mvpd,"棒球最佳球员赛 (第 2 套, 美版, FD1094 317-0143 解密版)"
mvp,"棒球最佳球员赛 (第 2 套, 美版, FD1094 317-0143)"
mx5000,MX5000
myherobl,"我的英雄 (盗版, 315-5132 加密)"
sms_myhero,"我的英雄 (欧版, 美版, 巴西版)"
sms_myheroc,"我的英雄 (欧版, 美版, 巴西版, 世嘉卡)"
myherok,我的英雄 (韩版)
myhero,"我的英雄 (美版, 未加密版)"
fds_mystemurcas,谜之村雨城 (英语翻译)
mystston,秘石 - 约翰博士的冒险
myststono,秘石 - 奇克博士的冒险
myststonoi,秘石 - 奇克博士的冒险 (意大利机板)
spec_mystnile,尼罗河之谜 (128k)
nes_mysteryquest,神秘探索 (美版)
nes_mystewordiz,小蛋大冒险 - 神秘世界 (自制)
md_mystdefa,"神秘守护者 (欧版, 美版)"
md_mystdef,"神秘守护者 (欧版, 美版, 修正版 A)"
md_mystdefs,神秘守护者 (西班牙语翻译)
nes_mysticorigins,神秘起源 (自制)
mysticrib,魔法警备队 (盗版?)
mysticri,魔法警备队 (世界版)
mystwarraa,神秘勇士 - 怒之忍者 (版本 AAA)
mystwarra,神秘勇士 - 怒之忍者 (版本 AAB)
mystwarr,神秘勇士 - 怒之忍者 (版本 EAA)
mystwarrj,神秘勇士 - 怒之忍者 (版本 JAA)
mystwarru,神秘勇士 - 怒之忍者 (版本 UAA)
md_mysticfs,神秘战士 (西班牙语翻译)
md_mysticf,神秘战士 (美版)
spec_myth,神话 - 正在创造历史 (128K)
msx_mythos,神话 (欧版)
sg1k_nsub,核潜艇 (欧版?)
sg1k_nsuba,核潜艇 (日版)
sg1k_nsubb,"核潜艇 (日版, 替换版)"
sg1k_nsubt,核潜艇 (台湾版)
nsub,核子潜艇 (竖立机台)
md_nakaf1gp,一级方程式中岛悟监修大奖赛 (日版)
md_f1heromd,一级方程式中岛悟监修英雄赛 MD (日版)
md_nakaf1sl,一级方程式中岛悟监修超级牌照赛 (日版)
nes_nalleland,"纳勒兰 (自制, 版本 040)"
nam1975,越战 1975 (NGM-001)(NGH-001)
msx_namake,企鹅的桥路 (自制)
namcoc69,南梦宫 C69 (M37702) (Bios)
namcoc70,南梦宫 C70 (M37702) (Bios)
namcoc75,南梦宫 C75 (M37702) (Bios)
nes_namcoclassic,南梦宫经典高尔夫 (日版)
nes_namcoclassicii,南梦宫经典高尔夫 II (日版)
naname,娜娜米魔法方块!
nndmseal,开运鉴定委员会
nndmseala,开运鉴定委员会 (Astro Boy 版本.)
pce_nantet,南特塔特引擎
nes_nantebasj,星光棒球 (日版)
nes_nantebas,星光棒球 (英语翻译)
md_smasters,尾崎直道超级高尔夫大师赛 (日版)
nes_napoleonsenki,拿破仑战记 (日版)
pce_blodwolf,流氓战斗部队 - 血狼
spec_narc,城市猎人
narc1,城市猎人 (修正版 1.80)
narc2,城市猎人 (修正版 2.00)
narc3,城市猎人 (修正版 3.20)
narc4,城市猎人 (修正版 4.00)
narc6,城市猎人 (修正版 6.00)
narc,城市猎人 (修正版 7.00)
nes_narc,城市猎人 (美版)
