file,name
chleagul,"冠军扑克 (v220I, Lattine)"
chleagxa,"冠军扑克 (v220I, dual program, 第 1 套)"
chleagxb,"冠军扑克 (v220I, dual program, 第 2 套)"
chmpnum,数字冠军 (V0.74)
chmpnuma,数字冠军 (V0.67)
chocomk,立体对战方块 (修正版 A) (GDL-0014A)
chocovdr,"乌丘达萨库森 - 乔科瓦德接触者 (日版, CVC1 版本.A)"
chokchok,魔鬼气泡海中对战 
choko,日本益智麻将牌 - 长江 (日版 010820)
choplift,直升机救难 (8751 315-5151)
chopliftbl,直升机救难 (盗版)
chopliftu,直升机救难 (未保护版)
chopper,航空骑兵物语 (美版 版本 2)
choppera,航空骑兵物语 (美版 版本 1?)
chopperb,航空骑兵物语 (美版)
chqflag,街头赛车 
chqflagj,街头赛车 (日版)
chry10,樱桃 10 (盗版替换 PIC16F84)
chryangl,樱桃天使 (第 1 套)
chryangla,"樱桃天使 (加密板, W-4 硬件)"
chryanglb,樱桃天使 (第 2 套)
chrygld,樱桃和黄金 I (第 1 套)
chryglda,"樱桃和黄金 I (第 2 套, 加密板 盗版)"
chsuper2,超级扑克冠军 2 (V0.13)
chsuper3,超级扑克冠军 3 (V0.35)
chucklck,来吧！运气 弹珠台 
chukatai,中华大仙 (世界版) (P0-028-A PCB)
chukataij,中华大仙 (日版) (P0-028-A PCB)
chukataija,中华大仙 (日版) (P0-025-A PCB)
chukataiu,中华大仙 (美版) (P0-028-A PCB)
chwrestl,冠军职业摔跤 
chwy,高速公路追逐 (DECO Cassette) (美版)
ciclone,铁罐扑克 
circa33,关于1933 弹珠台 
circus,马戏团 / 电视杂技 
circusc,"马戏团 - 小丑查理 (level select, 第 1 套)"
circusc2,"马戏团 - 小丑查理 (level select, 第 2 套)"
circusc3,"马戏团 - 小丑查理 (level select, 第 3 套)"
circusc4,马戏团 - 小丑查理 (no level select)
circuscc,马戏团 - 小丑查理 (Centuri)
circusce,"马戏团 - 小丑查理 (Centuri, 最初版)"
circuso,马戏团 / 电视杂技 (旧版)
cischeat,警车热击 
citalcup,冠军意大利 Cup (盗版 V220IT)
citybomb,炸弹赛车 (世界版)
citybombj,炸弹赛车 (日版)
citycon,碰碰车 (第 1 套)
citycona,碰碰车 (第 2 套)
citylove,都市之恋 (日版 860908)
cjddzsp,超级斗地主 - 特别版 (V122中国版)
cjdh2,超级大亨 2 (V311中国版)
cjdh2a,超级大亨 2 (V311中国版A)
cjdh2b,超级大亨 2 (V311中国版B)
cjdh2c,超级大亨 2 (V215中国版)
ckong,疯狂大金刚 
ckongalc,疯狂大金刚 (Alca 盗版)
ckongcv,"疯狂大金刚 (盗版 小蜜蜂 硬件, 加密板, 第 2 套)"
ckongdks,大金刚 (西班牙版 疯狂大金刚 盗版)
ckongg,疯狂大金刚 (盗版 小蜜蜂 硬件)
ckonggx,"疯狂大金刚 (盗版 小蜜蜂 硬件, 加密板, 第 1 套)"
ckongis,"疯狂大金刚 (盗版 小蜜蜂 硬件, 加密板, 第 3 套)"
ckongmc,"疯狂大金刚 (盗版 Moon Cresta 硬件, 第 1 套)"
ckongmc2,"疯狂大金刚 (盗版 Moon Cresta 硬件, 第 2 套)"
ckongo,疯狂大金刚 (Orca 盗版)
ckongpt2,疯狂大金刚 II (第 1 套)
ckongpt2a,疯狂大金刚 II (第 2 套)
ckongpt2b,疯狂大金刚 II (关卡替换版)
ckongpt2b2,疯狂大金刚 II (盗版)
ckongpt2j,疯狂大金刚 II (日版)
ckongpt2jeu,疯狂大金刚 II (Jeutel 盗版)
ckongs,疯狂大金刚 (Scramble 硬件)
clapapa,音符小精灵 / La-Pa-Pa (DECO Cassette) (美版)
clapapa2,音符小精灵 (DECO Cassette) (美版)
classice,水果奖分经典版 (版本 1.6E)
classice1,"水果奖分经典版 (版本 1.6R, 第 1 套)"
classice2,"水果奖分经典版 (版本 1.6LT, 第 1 套)"
classiced1,"水果奖分经典版 (版本 1.6R, 第 2 套)"
classiced2,"水果奖分经典版 (版本 1.6LT, 第 2 套)"
classicev,水果奖分经典版 (版本 1.6E Dual)
classicev1,水果奖分经典版 (版本 1.6R Dual)
classicev2,水果奖分经典版 (版本 1.6LT Dual)
claybust,粘土射击 
claychal,世嘉粘土挑战赛 
claypign,野外飞靶 (版本 2.0)
clayshoo,飞靶射击 
clbowl,卡普空保龄球 / 酷尔斯保龄球 
cleoftp,埃及艳后宝石方块 加强版 (GDL-0012)
cleopatr,埃及艳后宝石方块 (版本 2.1J 1996/09/05)
cleopatro,"埃及艳后宝石方块 (版本 2.1O 1996/09/05, 盗版)"
cleoptra,埃及艷后 弹珠台 
cliffhgr,巅峰战士 (第 1 套)
cliffhgra,巅峰战士 (第 2 套)
cliffhgra2,巅峰战士 (第 3 套)
clkwise,"顺时针连连乐 (1VXEC534, 新西兰版)"
cloak,斗篷与匕首 (修正版 5)
cloakfr,斗篷与匕首 (法版)
cloakgr,斗篷与匕首 (德版)
cloaksp,斗篷与匕首 (西班牙版)
clocknch,小精灵绅士 (DECO Cassette) (美版)
clocknchj,小精灵绅士 (DECO Cassette) (日版)
closeenc,第三类接触 弹珠台 
cloud9,云彩射击 9 (原型版)
clown,丑角 
clowndwn,小丑滚下来（艾尔伍德） (Elwood)
clowns,小丑 (修正版. 2)
clowns1,小丑 (修正版. 1)
clpoker,扑克天才 
clshroad,冲撞自行车 
clshroadd,冲撞自行车 (Data East 授权)
clshroads,冲撞自行车 (Stat美版 授权)
cltchitr,关键击球手 (美版) (FD1094 317-0176)
cltchitrd,关键击球手 (美版) (盗版自 FD1094 317-0176 set)
cltchitrj,关键击球手 (日版) (FD1094 317-0175)
cltchitrjd,关键击球手 (日版) (盗版自 FD1094 317-0175 set)
club90s,麻将俱乐部 90 (第 1 套) (日版 900919)
club90sa,麻将俱乐部 90 (第 2 套) (日版 900919)
clubk2k3,"赛车俱乐部 - 欧洲站 (2003, 修正版 A)"
clubk2kp,"赛车俱乐部 - 欧洲站 (2003, 原型版, 第 1 套)"
clubk2kpa,"赛车俱乐部 - 欧洲站 (2003, 原型版, 第 2 套)"
clubkcyc,实感卡丁车俱乐部 (修正版 A) (GDS-0029A)
clubkcyco,实感卡丁车俱乐部 (GDS-0029)
clubkprz,"卡丁大奖车俱乐部 (海外版, 日版, 修正版 A)"
clubkpzb,"卡丁大奖车俱乐部 (海外版, 日版)"
clubkrt,赛车俱乐部 - 欧洲站 (修正版 D)
clubkrta,赛车俱乐部 - 欧洲站 (修正版 A)
clubkrtc,赛车俱乐部 - 欧洲站 (修正版 C)
clubkrto,赛车俱乐部 - 欧洲站 
clubpacm,小精灵俱乐部 (Argentina)
clubpacma,小精灵俱乐部 (Argentina)
cluckypo,幸运扑克 (DECO Cassette) (美版)
cluclu,Vs. 转转乐 
cluedo,妙探寻凶 (prod. 2D)
cluedo2,妙探寻凶 (prod. 2)
cluedo2c,妙探寻凶 (prod. 2C)
cluedod,妙探寻凶 (prod. 2D) (Protocol)
cmagica,手套魔法 (版本 1.8)
cmanhat,曼哈顿 (DECO Cassette) (日版)
cmast91,樱桃水果盘 '91 (版本.1.30)
cmast92,樱桃水果盘 '92 
cmast97,樱桃大师97 
cmast99,樱桃水果盘99 (V9B.00)
cmast99b,樱桃水果盘99 (V9B.00 盗版 / 修改版)
cmaster,"樱桃水果盘 I (版本.1.01, 第 1 套)"
cmasterb,"樱桃水果盘 I (版本.1.01, 第 2 套)"
cmasterbv,"樱桃水果盘 I (版本.1.01, 第 4 套, with Blitz Poker ROM?)"
cmasterc,"樱桃水果盘 I (版本.1.01, 第 3 套)"
cmasterd,"樱桃水果盘 I (版本.1.01, 第 5 套)"
cmastere,"樱桃水果盘 I (版本.1.01, 第 6 套)"
cmasterf,"樱桃水果盘 I (版本.1.01, 第 7 套)"
cmasterg,"樱桃水果盘 I (版本.1.01, 第 8 套, V4-B-)"
cmasterh,樱桃水果盘 I (版本.1.10)
cmasteri,"樱桃水果盘 I (版本.1.01, 第 9 套)"
cmasterj,"樱桃水果盘 I (版本.1.01, 第 10 套, BET stops all)"
cmasterk,"樱桃水果盘 I (版本.1.01, 第 11 套, TAKE stops all)"
cmehyou,麻将巡回女豹 (日版)
cmezspin,樱桃水果盘 I (E-Z Spin 盗版 / 修改版)
cmfun,樱桃水果盘 (Fun 美版 v2.5 盗版 / 修改版)
cmissnx,X 任务 (DECO Cassette) (美版)
cmkenosp,"赌轮盘 (Y2K, 西班牙版, 2000-12-14)"
cmkenospa,"赌轮盘 (Y2K, 西班牙版, 2000-12-02)"
cmmb103,蜈蚣 / 杀虫大赛 / 飞弹指挥官 (修正版 1.03)
cmmb162,蜈蚣 / 杀虫大赛 / 飞弹指挥官 / 走~打保龄球 (修正版 1.62)
cmpacman,"超级小精灵 (v1.2) + Cherry Master (Corsica, v8.31, 第 1 套)"
cmpacmana,"超级小精灵 (v1.2) + Cherry Master (Corsica, v8.31, 第 2 套)"
cmrltv75,"金币大师轮盘 P497 V75 (Y2K, 西班牙版)"
cmspacmn,吃豆小姐 (Coleco)
cmtetris,"俄罗斯方块 + 樱桃水果盘 (Corsica, v8.01, 第 1 套)"
cmtetrsa,"俄罗斯方块 + 樱桃水果盘 (Corsica, v8.01, 第 2 套)"
cmtetrsb,"俄罗斯方块 + 樱桃水果盘 (+K, 加拿大版 版本, 加密板)"
cmv4,"樱桃水果盘 (版本.4, 第 1 套)"
cmv4a,"樱桃水果盘 (版本.4, 第 2 套)"
cmv801,"樱桃水果盘 (Corsica, 版本.8.01)"
cmwm,樱桃水果盘 (Watermelon 盗版 / 修改版)
cnbaskb,电子篮球 (Conic)
cncchess,"计算机国际象棋 (Conic, model 7011)"
cncchess2,"计算机国际象棋 (Conic, model 7012)"
cndypuzl,糖果泡泡 (v1.0)
cnightst,夜星 (DECO Cassette) (美版) (第 1 套)
cnightst2,夜星 (DECO Cassette) (美版) (第 2 套)
cninja,战斗原始人 (世界版 版本 4)
cninja1,战斗原始人 (世界版 版本 1)
cninjabl,战斗原始人 (盗版)
cninjabl2,"战斗原始人 (日版, 盗版)"
cninjau,战斗原始人 (美版 版本 4)
cntrygrl,乡村女孩 (日版 第 1 套)
cntrygrla,乡村女孩 (日版 第 2 套)
cntsteer,逆转舵赛车 (日版)
cobra,"眼镜蛇密令 (Data East LD, 第 1 套)"
cobraa,"眼镜蛇密令 (Data East LD, 第 2 套)"
cobracom,眼睛蛇指令 (世界版/美版 修正版 5)
cobracoma,眼睛蛇指令 (世界版/美版 修正版 4)
cobracomb,眼睛蛇指令 (世界版/美版)
cobracomj,眼睛蛇指令 (日版)
cobracomjb,"眼睛蛇指令 (日版, 盗版)"
cobram3,"眼镜蛇密令 (M.A.C.H. 3 硬件, 第 1 套)"
cobram3a,"眼镜蛇密令 (M.A.C.H. 3 硬件, 第 2 套)"
cobraseg,眼镜蛇密令 (Sega LaserDisc 硬件)
cobrata,眼镜蛇 / 宇宙海盗哥普拉: 街机版 (CBR1 版本. B)
cocean1a,"海洋对海洋 连连乐 (Medal) (DECO Cassette MD) (No.10/版本.1,日版)"
cocean6b,"海洋对海洋 连连乐 (Medal) (DECO Cassette MD) (No.10/版本.6,美版)"
cocoloco,迷你小精灵 (第 1 套)
cocolocoa,迷你小精灵 (第 2 套)
cocolocob,迷你小精灵 (第 3 套)
code1d,限时快递 (版本 D)
code1db,限时快递 (版本 B)
colmns97,魔法宝石 '97 (JET 961209 V1.000)
colony7,殖民地 7 - 星球保卫战 (第 1 套)
colony7a,殖民地 7 - 星球保卫战 (第 2 套)
colorama,"彩色光 (P521, 英版)"
coloramas,"彩色光 (P521 V13, 西班牙版)"
colt,纽约绑匪 Colt 
columbia,哥伦比亚 
columbus,哥伦布 (第 1 套)
columbusa,哥伦布 (第 2 套)
columbusb,哥伦布 (第 3 套)
columbusc,哥伦布 (第 4 套)
columbusd,哥伦布 (第 5 套)
columbuse,哥伦布 (第 6 套)
columbusf,哥伦布 (第 7 套)
column2j,魔法宝石 II (日版)
columns,魔法宝石 (世界版)
columns2,魔法宝石 II (世界版)
columnsj,魔法宝石 (日版)
columnsu,"魔法宝石 (美版, 平躺机台, 修正版 A)"
combat,战斗任务 - 武力支援 (版本 3.0)
combatsc,战斗学校 (摇杆版)
combatscb,战斗学校 (盗版)
combatscj,战斗学校 (日版 轨迹球版)
combatsct,战斗学校 (轨迹球版)
combh,战斗神鹰 
comebaby,来吧宝贝 
comg074,"欧米伽 - 游戏 7.4 (Gaming Poker, W.海外版)"
comg076,欧米伽 - 游戏 7.6 (Arcade Poker)
comg079,欧米伽 - 游戏 7.9 (Arcade Poker)
comg080,欧米伽 - 游戏 8.0 (Arcade Black Jack)
comg094,欧米伽 - 游戏 9.4 (Keno)
comg107,欧米伽 - 游戏 10.7c (Big Game)
comg123,欧米伽 - 游戏 12.3 (Ticket Poker)
comg125,欧米伽 - 游戏 12.5 (Bingo)
comg127,欧米伽 - 游戏 12.7 (Keno)
comg128,欧米伽 - 游戏 12.8 (Arcade Game)
comg134,欧米伽 - 游戏 13.4 (Nudge Bingo)
comg145,欧米伽 - 游戏 14.5 (Pixels)
comg157,欧米伽 - 游戏 15.7 (Double-Draw Poker)
comg159,欧米伽 - 游戏 15.9 (Wild Double-Up)
comg164,欧米伽 - 游戏 16.4 (Keno)
comg168,欧米伽 - 游戏 16.8 (Keno)
comg172,欧米伽 - 游戏 17.2 (Double Double Poker)
comg175,欧米伽 - 游戏 17.51 (Gaming Draw Poker)
comg176,欧米伽 - 游戏 17.6 (Nudge Bingo)
comg181,欧米伽 - 游戏 18.1 (Nudge Bingo)
comg183,欧米伽 - 游戏 18.3 (Pixels)
comg185,欧米伽 - 游戏 18.5 (Pixels)
comg186,欧米伽 - 游戏 18.6 (Pixels)
comg187,欧米伽 - 游戏 18.7 (Am美版ement Poker)
comg204,欧米伽 - 游戏 20.4 (Super Blackjack)
comg208,欧米伽 - 游戏 20.8 (Winner's Choice)
comg227,"欧米伽 - 游戏 22.7 (Am美版ement Poker, d/d)"
comg230,欧米伽 - 游戏 23.0 (FC Bingo (4-card))
comg236,欧米伽 - 游戏 23.6 (Hotline)
comg239,欧米伽 - 游戏 23.9 (Gaming Draw Poker)
comg240,"欧米伽 - 游戏 24.0 (Gaming Draw Poker, h旧版)"
comg246,欧米伽 - 游戏 24.6 (Hotline)
comg272a,"欧米伽 - 游戏 27.2 (Keno, am美版ement)"
comg272b,"欧米伽 - 游戏 27.2 (Keno, gaming)"
comg5108,"欧米伽 - 游戏 51.08 (CEI Video Poker, Jacks or Better)"
comg903d,欧米伽 - 系统 903 Diag.PROM 
comg905d,欧米伽 - 系统 905 Diag.PROM 
commando,战场之狼 (世界版)
commandob,战场之狼 (盗版 第 1 套)
commandob2,战场之狼 (盗版 第 2 套)
commandob3,战场之狼 (盗版 第 3 套)
commandoj,战场之狼 
commandou,战场之狼 (美版 第 1 套)
commandou2,战场之狼 (美版 第 2 套)
commandw,"超级战斗棋 (版本 0.0J, 原型版)"
commsega,战场之狼 (Sega)
comotion,贪食蛇 - 喧闹 
compgolf,高尔夫球公开赛 - 最后圆心 (修正版 3)
compgolfo,"高尔夫球公开赛 - 最后圆心 (日版, 旧版)"
complexx,复数射击 X 
condor,秃鹰 (Sidam 盗版自 Phoenix)
condorn,秃鹰 (S C Novar 盗版自 Phoenix)
confmiss,机密任务 (GDS-0001)
congo,"刚果阿古 (修正版 C, 2 board stack)"
congo_11,刚果 (1.1)
congo_11s10,"刚果 (1.1, DCS sound 1.0)"
congo_13,刚果 (1.3)
congo_20,刚果 (2.0)
congo_21,刚果 (2.1)
congoa,"刚果阿古 (修正版 C, 3 board stack)"
conquer,征服 
contcirc,方程式赛车 - F1 巡回赛 (世界版)
contcircj,方程式赛车 - F1 巡回赛 (日版)
contcircu,方程式赛车 - F1 巡回赛 (美版 第 1 套)
contcircua,方程式赛车 - F1 巡回赛 (美版 第 2 套)
contra,"魂斗罗 (美版 / 亚版, 第 1 套)"
contra1,"魂斗罗 (美版 / 亚版, 第 2 套)"
contrab,魂斗罗 (盗版)
contrabj,"魂斗罗 (日版 盗版, 第 1 套)"
contrabj1,"魂斗罗 (日版 盗版, 第 2 套)"
contrae,"魂斗罗 (美版 / 亚版, 第 3 套)"
contraj,"魂斗罗 (日版, 第 1 套)"
contraj1,"魂斗罗 (日版, 第 2 套)"
cookbib,曲吉鼠解谜 (第 1 套)
cookbib2,曲吉鼠解谜 2 (第 1 套)
cookbib2a,曲吉鼠解谜 2 (第 2 套)
cookbib2b,曲吉鼠解谜 2 (第 3 套)
cookbib3,曲吉鼠解谜 3 
cookbiba,曲吉鼠解谜 (第 2 套)
cookrace,汉堡时代 Cook Race 
coolmini,超酷迷你游戏 
coolminii,超酷迷你游戏 (意大利版)
coolpool,花式撞球 Cool Pool 
coolridr,超酷赛手 
coozumou,大相扑 (DECO Cassette) (日版)
cop01,未来战警 01 (第 1 套)
cop01a,未来战警 01 (第 2 套)
copsnrob,官兵捉强盗 
coralr2,"珊瑚财产 II - 1VXFC5472 (1VXFC5472, 新西兰版)"
coralrc2,"珊瑚财产 II - 1VXFC5472 (0100919V, NSW/ACT)"
coronatn,街头问答游戏 
coronatnd,街头问答游戏 (Protocol)
corv_21,雪佛兰弹珠台 (2.1)
corv_la1,雪佛兰弹珠台 (LA1)
corv_lx1,雪佛兰弹珠台 (LX1)
corv_lx2,雪佛兰弹珠台 (LX2)
corv_px3,雪佛兰弹珠台 (PX3 原型版)
corv_px4,雪佛兰弹珠台 (PX4 原型版)
cosmccop,雷驰 - 宇宙战警 (世界版)
cosmica,"宇宙异形 (版本 II, 第 1 套)"
cosmica1,宇宙异形 (初版)
cosmica2,宇宙异形 (early 版本 II?)
cosmica3,"宇宙异形 (版本 II, 第 2 套)"
cosmicg,宇宙游击队 
cosmicgi,宇宙游击队 (西班牙版 盗版)
cosmicin,宇宙侵略者 (盗版自 Space Invaders)
cosmicm2,宇宙侵略者 2 
cosmicmo,宇宙侵略者 (版本 II)
cosmo,宇宙空间 
cosmogng,外星人趣味射击 (美版)
cosmogngj,外星人趣味射击 (日版)
cosmos,宇宙 
cotton,"棉花小魔女 (第 4 套, 世界版) (FD1094 317-0181a)"
cotton2,棉花小魔女 2 (JUET 970902 V1.000)
cottonbm,棉花小魔女 3 (JUET 980709 V1.000)
cottond,"棉花小魔女 (第 4 套, 世界版) (盗版自 FD1094 317-0181a set)"
cottong,轨道拼图 
cottonj,"棉花小魔女 (第 2 套, 日版, 修正版 B) (FD1094 317-0179b)"
cottonja,"棉花小魔女 (第 1 套, 日版, 修正版 A) (FD1094 317-0179a)"
cottonjad,"棉花小魔女 (第 1 套, 日版, 修正版 A) (盗版自 FD1094 317-0179a set)"
cottonjd,"棉花小魔女 (第 2 套, 日版, 修正版 B) (盗版自 FD1094 317-0179b set)"
cottonu,"棉花小魔女 (第 3 套, 美版) (FD1094 317-0180)"
cottonud,"棉花小魔女 (第 3 套, 美版) (盗版自 FD1094 317-0180 set)"
countdwn,最后倒数 弹珠台 
countrun,赛车精灵 (NS6201-A 1988.3)
countrunb,赛车精灵 (盗版 第 1 套)
countrunb2,赛车精灵 (盗版 第 2 套)
countryc,乡村高尔夫俱乐部 
couple,出双入对 (第 1 套)
couplei,出双入对 (第 3 套)
couplep,出双入对 (第 2 套)
cowrace,乳牛大赛 (King Derby 修改版)
cpacman,"小精灵 Pac-Man (Coleco, 修正版. 29)"
cpacmanr1,"小精灵 Pac-Man (Coleco, 修正版. 28)"
cpoker,扑克冠军 (v220I)
cpoker101,扑克冠军 (v101)
cpoker201f,扑克冠军 (v201F)
cpoker210ks,扑克冠军 (v210KS)
cpoker300us,扑克冠军 (v300美版)
cpokerpk,"扑克冠军 PK (盗版, blue board)"
cpokerpkg,"扑克冠军 PK (盗版, green board)"
cpokert,扑克冠军 (v200G)
cpokerx,扑克冠军 (v100)
cppicf,西点小厨师 (DECO Cassette) (美版) (第 1 套)
cppicf2,西点小厨师 (DECO Cassette) (美版) (第 2 套)
cprobowl,职业保龄球 (DECO Cassette) (美版)
cprogolf,职业高尔夫球 (DECO Cassette) (美版)
cprogolf18,18 职业高尔夫挑战赛 (DECO Cassette) (日版)
cprogolfj,职业高尔夫球 (DECO Cassette) (日版)
cps3boot,CPS3 盗版多合一 HD6417095 type SH2 用 (V4)
cps3boota,CPS3 盗版多合一 死亡保护卡带用 (V5)
cps3bootao,CPS3 盗版多合一 死亡保护卡带用 (旧版)
cps3bootao2,"CPS3 盗版多合一 死亡保护卡带用 (旧版est) (新世代, 二度冲击 and 三度冲击 only)"
cps3booto,CPS3 盗版多合一 HD6417095 type SH2 用 (旧版)
cps3booto2,"CPS3 盗版多合一 HD6417095 type SH2 用 (旧版est) (新世代, 三度冲击, 乔乔的奇妙冒险, 乔乔的奇妙冒险 - 未来遗产 and 红色地球 only)"
cps3bs32,"街头霸王 III - 二度冲击 巨型攻击 (美版 970930, 盗版 for HD6417095 type SH2, V3)"
cps3bs32a,"街头霸王 III - 二度冲击 巨型攻击 (美版 970930, 盗版 for HD6417095 type SH2, 旧版)"
cpsoccer,职业足球 (DECO Cassette) (美版)
cpsoccerj,职业足球 (DECO Cassette) (日版)
cptennis,职业网球 (DECO Cassette) (美版)
cptennisj,职业网球 (DECO Cassette) (日版)
cpzodiac,魔鬼队长 (世界版)
cpzodiacj,魔鬼队长 (日版)
cr589fw,CD-ROM 游戏驱动升级系统 2.0 (700B04)
cr589fwa,CD-ROM 游戏驱动升级系统 (700A04)
crackndj,DJ 主打 
cracksht,疯狂打靶 (版本 2.0)
crakndj2,DJ 主打 第 2 部 (日版)
crash,赛车精灵 Crash 
crasha,赛车精灵 Crash (替换版)
crashrd,轰隆之路 (盗版自 Space Chaser)
crater,太空救难艇 
crazyblk,疯狂砖块 
crazybon,"疯狂彩金2002 (版本. 1, 第 1 套)"
crazybona,"疯狂彩金2002 (版本. 1, 第 2 套)"
crazybonb,"疯狂彩金2002 (版本. 1, 第 3 套)"
crazycop,疯狂警察 (日版)
crazyfgt,狂热快打 
crazywar,疯狂战争 
crbaloon,疯狂气球 (第 1 套)
crbaloon2,疯狂气球 (第 2 套)
crgolf,冠军高尔夫球 (834-5419-04)
crgolfa,冠军高尔夫球 (834-5419-03)
crgolfb,冠军高尔夫球 (第 3 套)
crgolfbt,冠军高尔夫球 (盗版)
crgolfc,冠军高尔夫球 
crgolfhi,冠军高尔夫之夏威夷 
cricket,平板球 
crimec,罪恶都市 (世界版)
crimecj,罪恶都市 (日版)
crimecu,罪恶都市 (美版)
crimep2,罪恶巡警 2: 罪恶巡警 v1.3 
crimep2_11,罪恶巡警 2: 罪恶巡警 v1.1 
crimepat,罪恶巡逻 1.51版 
crimepat_12,罪恶巡逻l 1.2版 
crimepat_14,罪恶巡警 v1.4 
crimfght,罪恶战士 (世界版 2 人游戏)
crimfghtj,罪恶战士 (日版 2 人游戏)
crimfghtu,罪恶战士 (美版 4 人游戏)
crisscrs,十字短剑 (Sweden)
critcrsh,生物打击 (EA 951204 V1.000)
crkdown,"紧急任务 (世界版, 磁盘版, FD1094 317-0058-04c)"
crkdownj,"紧急任务 (日版, 磁盘版, FD1094 317-0058-04b 修正版 A)"
crkdownu,"紧急任务 (美版, 磁盘版, FD1094 317-0058-04d)"
crockman,废物小精灵 
crockmnf,废物小精灵 (Marti Colls 盗版自 Rene Pierre Crock-Man)
croquis,逻辑 PRO (韩版)
croquisg,逻辑 PRO (德版)
crospang,表情气泡 
crospuzl,纵横字谜 
crossbld,刀锋领主 (日版)
crossbow,石弓岛 (版本 2.0)
croupier,管钱人 (Playmark Roulette v.20.05)
croupiera,管钱人 (Playmark Roulette v.09.04)
crsbingo,扑克狂欢节 
crshrace,冲撞赛车- 离合器 (第 1 套)
crshrace2,冲撞赛车- 离合器 (第 2 套)
crswd2bl,圣十字剑 2 (盗版自 CD 版本)
crsword,圣十字剑 (ALM-002 ~ ALH-002)
crszone,"危机地带 (世界版, CSZO4 版本. B)"
crszonev2a,"危机地带 (世界版, CSZO2 版本. A)"
crszonev3a,"危机地带 (美版, CSZO3 版本. A)"
crszonev3b,"危机地带 (美版, CSZO3 版本. B, 第 1 套)"
crszonev3b2,"危机地带 (美版, CSZO3 版本. B, 第 2 套)"
crszonev4a,"危机地带 (世界版, CSZO4 版本. A)"
crtaxihr,疯狂出租车 - 高速狂奔 (修正版 B) (GDX-0002B)
cruisin,碰碰车 Cruisin 
crush,顽皮鬼 (第 1 套)
crush2,顽皮鬼 (第 2 套)
crush3,顽皮鬼 (第 3 套)
crush4,顽皮鬼 (第 4 套)
crush5,顽皮鬼 (第 5 套)
crushbl,顽皮鬼 (盗版 第 1 套)
crushbl2,顽皮鬼 (盗版 第 2 套)
crushbl3,顽皮鬼 (盗版 第 3 套)
crusherm,Makochan 破碎机 (日版)
crushrlf,顽皮鬼 (Famare SA PCB)
crushs,顽皮鬼 (盗版 第 4 套)
crusnexo,异族事务 (版本 2.4)
crusnexoa,异族事务 (版本 2.0)
crusnexob,异族事务 (版本 1.6)
crusnexoc,异族事务 (版本 1.3)
crusnexod,异族事务 (版本 1.0)
crusnusa,极速狂飙 (v4.5)
crusnusa21,极速狂飙 (v2.1)
crusnusa40,极速狂飙 (v4.0)
crusnusa41,极速狂飙 (v4.1)
crusnusa44,极速狂飙 (v4.4)
crusnwld,极速狂飙 (v2.5)
crusnwld13,极速狂飙 (v1.3)
crusnwld17,极速狂飙 (v1.7)
crusnwld19,极速狂飙 (v1.9)
crusnwld20,极速狂飙 (v2.0)
crusnwld23,极速狂飙 (v2.3)
crusnwld24,极速狂飙 (v2.4)
