1515,1515 - Game Boy Advance Video - Strawberry Shortcake - Volume 1(US).zip,Game Boy Advance Video - Strawberry Shortcake - Volume 1 ,U,GBA电影 - 蛋糕上的草莓第1卷,E, MOV
1516,1516 - Classic NES Series - Bomberman(UE).zip,Classic NES Series - Bomberman ,U,经典任天堂 - 炸.弹人,E, ACT
1517,1517 - Classic NES Series - Excitebike(UE).zip,Classic NES Series - Excitebike ,U,经典任天堂 - 越野机车,E, RCG
1518,1518 - Classic NES Series - Xevious(UE).zip,Classic NES Series - Xevious ,U,经典任天堂 - 铁板阵,E, STG
1519,1519 - Classic NES Series - Pac-Man(UE).zip,Classic NES Series - Pac - Man ,U,经典任天堂 - 大食客,E, ACT
1520,1520 - Classic NES Series - Ice Climber(UE).zip,Classic NES Series - Ice Climber ,U,经典任天堂 - 雪人兄弟,E, ACT
1521,1521 - Classic NES Series - Donkey Kong(UE).zip,Classic NES Series - Donkey Kong ,U,经典任天堂 - 大金刚,E, ACT
1522,"1522 - Game Boy Advance Video - Fairly Odd Parents!, The - Volume 1(US).zip",Game Boy Advance Video - Fairly Odd Parents!：The - Volume 1 ,U,GBA电影 - 反斗家族第1卷,E, MOV
1523,1523 - Ultimate Card Games(UE).zip,Ultimate Card Games ,U,终极扑克牌游戏,E, TAB
1524,1524 - Game Boy Advance Video - All Grown Up! - Volume 1(US).zip,Game Boy Advance Video - All Grown Up! - Volume 1 ,U,GBA电影 - 我们都长大了 - 成长第1卷,E, MOV
1525,1525 - Jajamaru Jr. Denshouki - Jalecolle mo Arisourou(JP).zip,Jajamaru Jr. Denshouki - Jalecolle mo Arisourou ,J,茶茶丸Jr.传承记,J, ACT
1526,1526 - Mario vs. Donkey Kong(JP).zip,Mario vs. Donkey Kong ,J,马里奥对大金刚,J, ACT
1527,1527 - Metroid - Zero Mission(JP).zip,Metroid - Zero Mission ,J,银河战士2 - 初始零点任务,J, A·RPG
1528,1528 - Medal of Honor - Infiltrator(JP).zip,Medal of Honor - Infiltrator ,J,荣誉勛章 - 渗透者,J, STG
1529,1529 - Sabre Wulf(US).zip,Sabre Wulf ,U,剑齿虎,E, ACT
1530,1530 - Shining Force - Resurrection of the Dark Dragon(US).zip,Shining Force - Resurrection of the Dark Dragon ,U,光明力量 - 暗黑龙的复活,E, RPG
1531,1531 - Mickey no Pocket Resort(JP).zip,Mickey no Pocket Resort ,J,米老鼠 - 口袋旅游胜地,J, TAB
1532,1532 - Waliou Xunbao Ji(CN).zip,Waliou Xunbao Ji ,C,神游之瓦力欧寻宝记,C, ACT
1533,1533 - Woody Woodpecker in Crazy Castle 5(US).zip,Woody Woodpecker in Crazy Castle 5 ,U,啄木鸟伍迪勇闯疯狂城堡5,E, ACT
1534,1534 - XS Moto(US).zip,XS Moto ,U,XS摩托车,E, RCG
1535,1535 - Thunder Alley(US).zip,Thunder Alley ,U,雷霆越野车,E, RCG
1536,1536 - Sonic Advance 3(JP).zip,Sonic Advance 3 ,M6,索尼克大冒险3,M6, ACT
1537,1537 - Asterix & Obelix XXL(EU).zip,Asterix & Obelix XXL ,M6,幻想新国度,M6, A·RPG
1538,1538 - Shrek 2(EU).zip,Shrek 2 ,M5,怪物史莱克2,M5, ACT
1539,1539 - Secret Agent Barbie - Royal Jewels Mission(EU).zip,Secret Agent Barbie - Royal Jewels Mission ,M5,芭比秘密间谍,M5, ACT
1540,1540 - Donkey Kong Country 2(EU).zip,Donkey Kong Country 2 ,M5,超级大金刚2,M5, ACT
1541,1541 - Sonic Advance 3(EU).zip,Sonic Advance 3 ,M6,索尼克大冒险3,M6, ACT
1542,1542 - Spyro Fusion(EU).zip,Spyro Fusion ,M5,小龙斯派罗 - 阴谋的本质与橙色古惑狼,M5, ACT
1543,1543 - Crash Bandicoot Fusion(EU).zip,Crash Bandicoot Fusion ,M5,古惑狼 - 暴跳的罗彼德与紫色小龙斯派罗,M5, ACT
1544,1544 - Mario Golf - Advance Tour(US).zip,Mario Golf - Advance Tour ,U,马里奥高尔夫巡回赛,E, SPG
1545,1545 - Dragon Quest Characters - Torneco no Daibouken 3 Advance - Fushigi no Dungeon(JP).zip,Dragon Quest Characters - Torneco no Daibouken 3 Advance - Fushigi no Dungeon ,J,特鲁尼克大冒险3不思议的迷宫,J, A·RPG
1546,1546 - Harry Potter to Azkaban no Shuujin(JP).zip,Harry Potter to Azkaban no Shuujin ,J,哈利·波特与阿兹卡班的逃犯,J, A·RPG
1547,1547 - Super Chinese Advance 1 & 2(JP).zip,2 Games in 1 - Super Chinese Advance 1 & 2 ,J,新游戏2合1 - 超级中国人1+2双套装,J, A·RPG
1548,1548 - Dragon Ball Z - Supersonic Warriors(US).zip,Dragon Ball Z - Supersonic Warriors ,U,七龙珠Z - 舞空斗剧,E, FTG
1549,1549 - Game Boy Advance Video - Pokemon - Volume 2(US).zip,Game Boy Advance Video - Pokemon - Volume 2 ,U,GBA电影 - 口袋妖怪第2卷,E, MOV
1550,1550 - Game Boy Advance Video - Pokemon - Volume 1(US).zip,Game Boy Advance Video - Pokemon - Volume 1 ,U,GBA电影 - 口袋妖怪第1卷,E, MOV
1551,1551 - BB Booru(JP).zip,BB Booru ,J,BB球,J, RPG
1552,1552 - Oshare Wanko(JP).zip,Oshare Wanko ,J,俏皮宠物,J, TCG
1553,1553 - Spider-Man 2(UE).zip,Spider - Man 2 ,U,蜘蛛侠2,E, ACT
1554,1554 - Megaman Battle Network 4 - Red Sun(US).zip,Megaman Battle Network 4 - Red Sun ,U,洛克人战斗网络EXE 4 - 红太阳,E, A·RPG
1555,1555 - Megaman Battle Network 4 - Blue Moon(US).zip,Megaman Battle Network 4 - Blue Moon ,U,洛克人战斗网络EXE 4 - 蓝月亮,E, A·RPG
1556,1556 - Yu-Gi-Oh! Reshef of Destruction(US).zip,Yu - Gi - Oh! Reshef of Destruction ,U,游戏王8 - 毁灭的大邪神,E, CAG
1557,1557 - Game Boy Advance Video - Cartoon Network Collection - Volume 1(US).zip,Game Boy Advance Video - Cartoon Network Collection - Volume 1 ,U,GBA电影 - 卡通网络频道珍藏电影 - 第1卷,E, MOV
1558,1558 - Game Boy Advance Video - Codename Kids Next Door - Volume 1(US).zip,Game Boy Advance Video - Codename Kids Next Door - Volume 1 ,U,GBA电影 - 小孩大联邦第1卷,E, MOV
1559,1559 - Super Donkey Kong 2(JP).zip,Super Donkey Kong 2 ,J,超级大金刚2,J, ACT
1560,1560 - Kirby & The Amazing Mirror(EU).zip,Kirby & The Amazing Mirror ,M5,星之卡比 - 镜之谜宫,M5, ACT
1561,1561 - Game Boy Advance Video - Nicktoon's Collection - Volume 1(US).zip,Game Boy Advance Video - Nicktoon's Collection - Volume 1 ,U,GBA电影 - 尼克卡通珍藏电影第1卷,E, MOV
1562,1562 - Around the World in 80 Days(US).zip,Around the World in 80 Days ,U,环游世界80天,E, ACT
1563,1563 - Kim Possible 2 - Drakken's Demise(US).zip,Kim Possible 2 - Drakken's Demise ,M2,迪斯尼之麻辣女孩2,M2, ACT
1564,1564 - Game Boy Advance Video - The Adventures of Jimmy Neutron - Boy Genius - Volume 1(US).zip,Game Boy Advance Video - The Adventures of Jimmy Neutron - Boy Genius - Volume 1 ,E,GBA电影 - 天才男孩吉米大冒险第1卷,E, MOV
1565,1565 - Spider-Man 2(EU).zip,Spider - Man 2 ,M4,蜘蛛侠2,M4, ACT
1566,1566 - Mario Golf - Advance Tour(AU).zip,Mario Golf - Advance Tour ,A,马里奥高尔夫巡回赛,E, SPG
1567,1567 - Sitting Ducks(US).zip,Sitting Ducks ,M6,坐坐鸭,M6, ACT
1568,1568 - CT Special Forces 2 - Back in the Trenches(US).zip,CT Special Forces 2 - Back in the Trenches ,M6,CT特种部队2 - 重返战壕,M6, ACT
1569,1569 - Astro Boy - Omega Factor(US).zip,Astro Boy - Omega Factor ,M6,铁臂阿童木 - 阿童木心之秘密,M6, ACT
1570,1570 - Hamtaro - Ham-Ham Games(JU).zip,Hamtaro - Ham - Ham Games ,M2,哈姆太郎运动会,M2, SPG
1571,1571 - Kaiketsu Zorori to Mahou no Yuuenchi - Ohimesama wo Sukue!(JP).zip,Kaiketsu Zorori to Mahou no Yuuenchi - Ohimesama wo Sukue! ,J,恶作剧王大闹魔法游乐园 - 解救公主,J, ACT
1572,1572 - Zettaizetsumei Dangerous Jiisan - Tsuu Ikari no Oshioki Blues(JP).zip,Zettaizetsumei Dangerous Jiisan - Tsuu Ikari no Oshioki Blues ,J,天才爷爷 - 痔疮先生的痛,J, ACT
1573,1573 - Digi Communication 2 - Datou! Black Gemagema Dan(JP).zip,Digi Communication 2 - Datou! Black Gemagema Dan ,J,便利商店2 - 打倒熊猫少女团,J, SLG
1574,1574 - Fire Emblem(EU).zip,Fire Emblem ,M3,火炎之纹章 - 烈火之剑,M3, S·RPG
1575,1575 - Fire Emblem(EU).zip,Fire Emblem ,M3,火炎之纹章 - 烈火之剑,M3, S·RPG
1576,1576 - Wagamama Fairy Mirumo de Pon! - Yume no Kakera(JP).zip,Wagamama Fairy Mirumo de Pon! - Yume no Kakera ,J,任性妖精米诺 - 梦的碎片,J, RPG
1577,1577 - Hamtaro - Ham-Ham Games(EU).zip,Hamtaro - Ham - Ham Games ,M5,哈姆太郎运动会,M5, SPG
1578,1578 - Game Boy Advance Video - Teenage Mutant Ninja Turtles - Volume 1(US).zip,Game Boy Advance Video - Teenage Mutant Ninja Turtles - Volume 1 ,U,GBA电影 - 忍者神龟第1卷,E, MOV
1579,1579 - Doom II(EU).zip,Doom II ,E,DOOM - 毁灭战士2,E, FPS
1580,1580 - Konjiki no Gashbell!! - Makai no Bookmark(JP).zip,Konjiki no Gashbell!! - Makai no Bookmark ,J,金色卡修 - 魔界的书签,J, A·RPG
1581,1581 - Monster Summoner(JP).zip,Monster Summoner ,J,怪兽召唤士,J, SLG
1582,1582 - Game Boy Advance Video - Yu-Gi-Oh! Yugi vs. Joey - Volume 1(US).zip,Game Boy Advance Video - Yu - Gi - Oh! Yugi vs. Joey - Volume 1 ,U,GBA电影 - 游戏王第1卷,E, MOV
1583,1583 - Naruto RPG - Uketsugareshi Hi no Ishi(JP).zip,Naruto RPG - Uketsugareshi Hi no Ishi ,J,火影忍者RPG,J, RPG
1584,1584 - Catwoman(UE).zip,Catwoman ,M7,猫女,M7, ACT
1585,1585 - Zoku Bokura no Taiyou - Taiyou Shounen Django(JP).zip,Zoku Bokura no Taiyou - Taiyou Shounen Django ,J,我们的太阳2 - 太阳少年加戈,J, A·RPG
1586,1586 - Duel Masters 2 - Kirifuda Shoubu Version(JP).zip,Duel Masters 2 - Kirifuda Shoubu Version ,J,卡片决斗高手2 - 切札胜舞版,J, CAG
1587,1587 - Hagane no Renkinjutsushi - Omoide no Soumeikyoku(JP).zip,Hagane no Renkinjutsushi - Omoide no Soumeikyoku ,J,钢之炼金术士 - 回忆之奏鸣曲,J, RPG
1588,1588 - Croket! 4 - Bank no Mori no Mamorigami(JP).zip,Croket! 4 - Bank no Mori no Mamorigami ,J,馅饼4 - 森林守护神,J, FTG
1589,1589 - Get Ride! AMDriver - Senkou no Hero Tanjou!(JP).zip,Get Ride! AMDriver - Senkou no Hero Tanjou! ,J,重装骑士 - 闪光英雄的诞生,J, S·RPG
1590,1590 - Chaoji Maliou 2(CN).zip,Chaoji Maliou 2 ,C,神游之超级马里欧2,C, ACT
1591,1591 - Dragon Ball Z - The Legacy of Goku II International(JP).zip,Dragon Ball Z - The Legacy of Goku II International ,J,七龙珠Z - 悟空的遗产传说2,J, A·RPG
1592,1592 - Puyo Puyo Fever(JP).zip,Puyo Puyo Fever ,M6,魔法气泡扑呦扑呦 - 气泡大会战2,M6, TAB
1593,1593 - Gakkou no Kaidan - Hyakuyobako no Fuuin(JP).zip,Gakkou no Kaidan - Hyakuyobako no Fuuin ,J,学校之怪谈 - 百妖箱的封印,J, RPG
1594,1594 - Zero One SP(JP).zip,Zero One SP ,J,虚拟战争对还是错SP - 是与非,J, AVG
1595,1595 - Power Pro Kun Pocket 1+2(JP).zip,Power Pro Kun Pocket 1+2 ,J,新游戏2合1 - 实况Q版口袋棒球合集1+2双套装,J, TCG
1596,1596 - Rejienzu - Yomigaeru Shiren no Shima(JP).zip,Rejienzu - Yomigaeru Shiren no Shima ,J,军团 - 甦醒的试练之岛,J, RPG
1597,1597 - Final Fantasy I & II Advance(JP).zip,Final Fantasy I & II Advance ,J,最终幻想1+2魂之黎明,J, RPG
1598,1598 - Dragon Tales - Dragon Adventures(US).zip,Dragon Tales - Dragon Adventures ,E,龙之传说 - 巨龙冒险,E, ACT
1599,1599 - Tak and the Power of Juju(EU).zip,Tak and the Power of Juju ,M2,塔克 - 符咒的神力,M2, ACT
1600,1600 - Donchan Puzzle Hanabi de Dohn Advance(JP).zip,Donchan Puzzle Hanabi de Dohn Advance ,J,花火百景A,J, PUZ
1601,1601 - Hanabi Hyakkei Advance(JP).zip,Hanabi Hyakkei Advance ,J,花火大会,J, PUZ
1602,1602 - SD Gundam Force(JP).zip,SD Gundam Force ,J,SD高达力量,J, FTG
1603,1603 - Shining Force - Kuroki Ryuu no Fukkatsu(JP).zip,Shining Force - Kuroki Ryuu no Fukkatsu ,J,光明力量 - 暗黑龙的复活,J, RPG
1604,1604 - Rockman EXE 4.5 - Real Operation(JP).zip,Rockman EXE 4.5 - Real Operation ,J,洛克人战斗网络EXE 4.5 - 真实演习,J, A·RPG
1605,1605 - Doubutsujima no Chobi Gurumi 2 - Tamachan Monogatari(JP).zip,Doubutsujima no Chobi Gurumi 2 - Tamachan Monogatari ,J,动物岛的乔比们2 - 球球物语,J, RPG
1606,1606 - B-Legends! Battle B-Daman - Moero! B-Damashii!!(JP).zip,B - Legends! Battle B - Daman - Moero! B - Damashii!! ,J,B - 传说!战斗比达弹珠人炎魂,J, ACT
1607,1607 - Himawari Doubutsu Byouin - Pet no Oishasan Ikusei Game(JP).zip,Himawari Doubutsu Byouin - Pet no Oishasan Ikusei Game ,J,向日葵动物医院 - 宠物医生,J, TCG
1608,1608 - Ultra Keibitai - Monster Attack(JP).zip,Ultra Keibitai - Monster Attack ,J,超级警备队 - 怪兽袭击,J, SLG
1609,1609 - Densetsu no Stafy 3(JP).zip,Densetsu no Stafy 3 ,J,传说的斯塔菲3,J, ACT
1610,1610 - Need for Speed - Porsche Unleashed(US).zip,Need for Speed - Porsche Unleashed ,U,极品飞车 - 宝石捷之旅,E, RCG
1611,1611 - Cartoon Network - Block Party(US).zip,Cartoon Network Block Party ,U,卡通频道 - 疯狂派对,E, TAB
1612,1612 - Mobile Suit Gundam Seed - Battle Assault(US).zip,Mobile Suit Gundam Seed - Battle Assault ,U,高达Seed - 格斗篇,E, FTG
1613,1613 - Madden NFL 2005(US).zip,Madden NFL 2005 ,U,NFL疯狂马顿橄榄球2005,E, SPG
1614,1614 - Thunderbirds(UE).zip,Thunderbirds ,U,雷鸟,E, ACT
1615,1615 - Famicom Mini Vol. 21 - Super Mario Bros. 2(JP).zip,Famicom Mini Vol. 21 - Super Mario Bros. 2 ,J,任天堂FC珍藏游戏系列第21辑 - 马里奥兄弟2,J, ACT
1616,1616 - Famicom Mini Vol. 22 - Nazo no Murasame Jou(JP).zip,Famicom Mini Vol. 22 - Nazo no Murasame Jou ,J,任天堂FC珍藏游戏系列第22辑 - 迷之村雨城,J, ACT
1617,1617 - Famicom Mini Vol. 23 - Metroid(JP).zip,Famicom Mini Vol. 23 - Metroid ,J,任天堂FC珍藏游戏系列第23辑 - 银河战士,J, ACT
1618,1618 - Famicom Mini Vol. 24 - Hikari Shinwa - Palthena no Kagami(JP).zip,Famicom Mini Vol. 24 - Hikari Shinwa - Palthena no Kagami ,J,任天堂FC珍藏游戏系列第24辑 - 光神话之镜,J, ACT
1619,1619 - Famicom Mini Vol. 25 - The Legend of Zelda 2 - Link no Bouken(JP).zip,Famicom Mini Vol. 25 - The Legend of Zelda 2 - Link no Bouken ,J,任天堂FC珍藏游戏系列第25辑 - 萨尔达传说2 - 林克大冒险,J, A·RPG
1620,1620 - Famicom Mini Vol. 26 - Famicom Mukashi Banashi - Shin Onigashima - Zen Kou Hen(JP).zip,Famicom Mini Vol. 26 - Famicom Mukashi Banashi - Shin Onigashima - Zen Kou Hen ,J,任天堂FC珍藏游戏系列第26辑 - 新鬼岛,J, AVG
1621,1621 - Famicom Mini Vol. 27 - Famicom Tantei Club - Kieta Koukeisha - Zen Kou Hen(JP).zip,Famicom Mini Vol. 27 - Famicom Tantei Club - Kieta Koukeisha - Zen Kou Hen ,J,任天堂FC珍藏游戏系列第27辑 - 侦探俱乐部1,J, AVG
1622,1622 - Famicom Mini Vol. 28 - Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo - Zen Kou Hen(JP).zip,Famicom Mini Vol. 28 - Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo - Zen Kou Hen ,J,任天堂FC珍藏游戏系列第28辑 - 侦探俱乐部2,J, AVG
1623,1623 - Famicom Mini Vol. 29 - Akumajou Dracule(JP).zip,Famicom Mini Vol. 29 - Akumajou Dracule ,J,任天堂FC珍藏游戏系列第29辑 - 恶魔城,J, ACT
1624,1624 - Famicom Mini Vol. 30 - SD Gundam World - Gachapon Senshi Scramble Wars(JP).zip,Famicom Mini Vol. 30 - SD Gundam World - Gachapon Senshi Scramble Wars ,J,任天堂FC珍藏游戏系列第30辑 - SD高达战士,J, SLG
1625,1625 - SpongeBob SquarePants - The Movie(US).zip,SpongeBob SquarePants - The Movie ,U,超级海绵笨伯电影版,E, ACT
1626,1626 - Tom Clancy's Splinter Cell - Pandora Tomorrow(US).zip,Tom Clancy's Splinter Cell - Pandora Tomorrow ,M3,分裂细胞2明日潘多拉,M3, ACT
1627,1627 - Pitfall - The Lost Expedition(US).zip,Pitfall - The Lost Expedition ,U,玛亚历险记 - 迷失的探险队,E, ACT
1628,1628 - Dragon Ball Z - Supersonic Warriors(EU).zip,Dragon Ball Z - Supersonic Warriors ,M5,七龙珠Z - 舞空斗剧,M5, FTG
1629,1629 - Summon Night - Craft Sword Monogatari 2(JP).zip,Summon Night - Craft Sword Monogatari 2 ,J,召唤之夜 - 铸剑物语2,J, A·RPG
1630,1630 - Super Mario Ball(JP).zip,Super Mario Ball ,J,马里奥弹珠台,J, TAB
1631,1631 - Super Mario Advance 4 - Super Mario Bros. 3(EU).zip,Super Mario Advance 4 - Super Mario Bros. 3 ,M5,超级马里奥4 1.1版,M5, ACT
1632,1632 - Crash Bandicoot - Bakusou! Nitro Cart(JP).zip,Crash Bandicoot - Bakusou! Nitro Cart ,J,古惑狼赛车,J, RCG
1633,1633 - Digimon Racing(US).zip,Digimon Racing ,M5,数码暴龙赛车,M5, RCG
1634,1634 - Rapala Pro Fishing(UE).zip,Rapala Pro Fishing ,U,诺马职业钓鱼,E, SPG
1635,1635 - Crushed Baseball(US).zip,Crushed Baseball ,U,热血棒球,E, SPG
1636,1636 - Pokemon - Fire Red Version(US).zip,Pokemon - Fire Red Version ,U,口袋妖怪 - 火红,E, RPG
1637,1637 - Pokemon - Leaf Green Version(US).zip,Pokemon - Leaf Green Version ,U,口袋妖怪 - 绿叶,E, RPG
1638,1638 - Power Rangers - Dino Thunder(UE).zip,Power Rangers - Dino Thunder ,U,鸟人战队 - 巨龙雷鸣,E, ACT
1639,1639 - Megaman Zero 3(EU).zip,Megaman Zero 3 ,E,洛克人ZERO3,E, ACT
1640,1640 - Tetris Worlds(EU).zip,Tetris Worlds ,M3,俄罗斯方块,M3, PUZ
1641,1641 - Finding Nemo - The Continuing Adventures(UE).zip,Finding Nemo - The Continuing Adventures ,U,迪斯尼海底总动员 - 冒险再续,E, AVG
1642,1642 - Yu-Gi-Oh! Reshef of Destruction(EU).zip,Yu - Gi - Oh! Reshef of Destruction ,M5,游戏王 - 毁灭的大邪神,M5, CAG
1643,1643 - Boboboubo Boubobo - Bakutou Hajike Taisen(JP).zip,Boboboubo Boubobo - Bakutou Hajike Taisen ,J,爆裂鼻毛真拳 - 热斗爆裂大战,J, FTG
1644,1644 - Dragon Ball Z - Moogongtoogeuk(KS).zip,Dragon Ball Z - Moogongtoogeuk ,K,七龙珠Z - 舞空斗剧,K, FTG
1645,1645 - Barbie - The Princess and the Pauper(US).zip,Barbie - The Princess and the Pauper ,U,芭比 - 公主与乞丐,E, AVG
1646,1646 - Dragon Ball Z - Buu's Fury(US).zip,Dragon Ball Z - Buu's Fury ,U,七龙珠Z - 布欧的愤怒,E, A·RPG
1647,1647 - Zoids Legacy(US).zip,Zoids Legacy ,U,机械兽新世纪,E, RPG
1648,1648 - Home on the Range(EU).zip,Home on the Range ,M4,迪斯尼牧场是我家,M4, ACT
1649,1649 - Pocket Monsters - Emerald(JP).zip,Pocket Monsters - Emerald ,J,口袋妖怪 - 绿宝石,J, RPG
1650,1650 - Game Boy Advance SP AV Adaptor(CN).zip,Game Boy Advance SP AV Adaptor ,J,GBASP视频接收器,J, ETC
1651,1651 - Game Boy Advance Video - Dragon Ball GT - Volume 1(US).zip,Game Boy Advance Video - Dragon Ball GT - Volume 1 ,U,GBA电影 - 七龙珠GT第一卷,E, MOV
1652,"1652 - Adventures of Jimmy Neutron, The - Boy Genius - Attack of the Twonkies(UE).zip",Adventures of Jimmy Neutron：The - Boy Genius - Attack of the Twonkies ,U,天才男孩吉米,E, ACT
1653,1653 - Advance Guardian Heroes(US).zip,Advance Guardian Heroes ,U,守护英雄A,E, ACT
1654,1654 - Mario Golf - Advance Tour(DE).zip,Mario Golf - Advance Tour ,G,马里奥高尔夫巡回赛德国版,G, SPG
1655,1655 - Mario Golf - Advance Tour(IT).zip,Mario Golf - Advance Tour ,I,马里奥高尔夫巡回赛意大利版,I, SPG
1656,1656 - Mario Golf - Advance Tour(FR).zip,Mario Golf - Advance Tour ,F,马里奥高尔夫巡回赛法国版,F, SPG
1657,1657 - Spider-Man 2(IT).zip,Spider - Man 2 ,I,蜘蛛侠2,I, ACT
1658,1658 - Star Wars Trilogy - Apprentice of the Force(EU).zip,Star Wars Trilogy - Apprentice of the Force ,M6,星球大战三部曲 - 学徒的原力,M6, ACT
1659,1659 - Star Wars Trilogy - Apprentice of the Force(US).zip,Star Wars Trilogy - Apprentice of the Force ,M3,星球大战三部曲 - 学徒的原力,M3, ACT
1660,1660 - Monster! Bass Fishing(EU).zip,Monster! Bass Fishing ,E,怪物巴斯钓鱼,E, SPG
1661,1661 - F-Zero - GP Legend(US).zip,F - Zero - GP Legend ,U,猎鹰GP传说 - 零式未来赛车,E, RCG
1662,1662 - Advance Guardian Heroes(JP).zip,Advance Guardian Heroes ,J,守护英雄A,J, ACT
1663,1663 - Angel Collection 2 - Pichimo ni Narou(JP).zip,Angel Collection 2 - Pichimo ni Narou ,J,天使的收藏品2 - 成为杂志模特,J, TCG
1664,1664 - Dan Doh!! - Tobase Shouri no Smile Shot!!(JP).zip,Dan Doh!! - Tobase Shouri no Smile Shot!! ,J,高球小子 - 飞吧 胜利的微笑,J, SPG
1665,1665 - Minna no Soft Series - Minna no Shogi(JP).zip,Minna no Soft Series - Minna no Shogi ,J,大家的将棋,J, TAB
1666,1666 - Hot Potato!(EU).zip,Hot Potato! ,E,火热的马铃薯,E, PUZ
1667,1667 - Backyard Basketball(US).zip,Backyard Basketball ,U,后院篮球,E, SPG
1668,1668 - Action Man - Robot Attack(EU).zip,Action Man - Robot Attack ,M5,机动人 - 机器人的攻击,M5, ACT
1669,1669 - Around the World in 80 Days(EU).zip,Around the World in 80 Days ,M6,环游世界80天,M6, ACT
1670,1670 - Bubble Bobble - Old & New(US).zip,Bubble Bobble - Old & New ,U,泡泡龙新版和旧版,E, PUZ
1671,"1671 - Fairly Odd Parents!, The - Shadow Showdown(US).zip",Fairly Odd Parents!：The - Shadow Showdown ,U,反斗家族之暗影决战,E, ACT
1672,1672 - Shark Tale(UE).zip,Shark Tale ,U,鲨鱼故事,E, ACT
1673,1673 - Barbie - The Princess and the Pauper(EU).zip,Barbie - The Princess and the Pauper ,M6,芭比 - 公主与乞丐,M6, AVG
1674,1674 - Ms. Pac-Man - Maze Madness(US).zip,Ms. Pac - Man - Maze Madness ,U,吃豆小精灵大冒险,E, PUZ
1675,1675 - Pokemon - Edicion Rojo Fuego(ES).zip,Pokemon - Edicion Rojo Fuego ,S,口袋妖怪 - 火红西班牙版,S, RPG
1676,1676 - Pokemon - Edicion Verde Hoja(ES).zip,Pokemon - Edicion Verde Hoja ,S,口袋妖怪 - 绿叶西班牙版,S, RPG
1677,1677 - Pokemon - Blattgrune Edition(DE).zip,Pokemon - Blattgrune Edition ,G,口袋妖怪 - 绿叶德国版,G, RPG
1678,1678 - Pokemon - Feuerrote Edition(DE).zip,Pokemon - Feuerrote Edition ,G,口袋妖怪 - 火红德国版,G, RPG
1679,1679 - Pokemon - Version Rouge Feu(FR).zip,Pokemon - Version Rouge Feu ,F,口袋妖怪 - 火红法国版,F, RPG
1680,1680 - Pokemon - Version Vert Feuille(FR).zip,Pokemon - Version Vert Feuille ,F,口袋妖怪 - 绿叶法国版,F, RPG
1681,1681 - Kill Switch(US).zip,Kill Switch ,U,战地杀机 - 屠戮开关,E, FPS
1682,1682 - Nicktoons - Freeze Frame Frenzy(US).zip,Nicktoons - Freeze Frame Frenzy ,U,尼克通 - 棉花糖方块历险记疯狂定格,E, ACT
1683,1683 - Game Boy Advance Video - Pokemon - Volume 3(US).zip,Game Boy Advance Video - Pokemon - Volume 3 ,U,GBA电影 - 口袋妖怪第3卷,E, MOV
1684,1684 - Game Boy Advance Video - Pokemon - Volume 4(US).zip,Game Boy Advance Video - Pokemon - Volume 4 ,U,GBA电影 - 口袋妖怪第4卷,E, MOV
1685,1685 - Pokemon - Versione Rosso Fuoco(IT).zip,Pokemon - Versione Rosso Fuoco ,I,口袋妖怪 - 火红意大利版,I, RPG
1686,1686 - Pokemon - Versione Verde Foglia(IT).zip,Pokemon - Versione Verde Foglia ,I,口袋妖怪 - 绿叶意大利版,I, RPG
